4859,imagine,v,"воображать, представлять себе",Try to imagine a pink elephant. || She imagined that the man wanted to kill her. || I imagine that he will need to rest after such a long flight. || I cannot even imagine what you are up to! || Imagine that we were siblings.,943,2.852
4860,immediately,adv,немедленно,I hope we can begin immediately.,847,3.301
4861,important,a,"важный, значительный",It is very important to give your daughter independence in her life so she learns from experience.,742,3.901
4862,impossible,a,невозможный,"Late 14th century: “Madame,” quod he, “this were an impossible!” — Geoffrey Chaucer, ‘The Franklin's Tale’, Canterbury Tales || It is difficult, if not impossible, to memorize 20,000 consecutive numbers. || You never listen to a word I say – you're impossible! || impossible quantities, or imaginary numbers",1216,2.1
4863,impression,n,впечатление,His head made an impression on the pillow. || He tried to make a good impression on his parents. || I have the impression that he's already left for Paris.,2201,0.944
4864,in,prep,в,"His parents got him an in with the company. || Is Mr. Smith in? || Little by little I pushed the snake into the basket, until finally all of it was in. || If the tennis ball bounces on the line then it's in. || I've discovered why the TV wasn't working – the plug wasn't in! || The replies to the questionnaires are now all in. || Skirts are in this year. || the in train || You can't get round the headland when the tide's in. || in by descent; in by purchase; in of the seisin of her husband || He is very in with the Joneses. || I think that bird fancies you. You're in there, mate! || He ran to the edge of the swimming pool and dived in. || For six hours the tide flows in, then for another six hours it flows out. || Bring the water to the boil and drop the vegetables in. || He went for the wild toss but wasn't able to stay in. || The show still didn't become interesting 20 minutes in. || Less water gets in your boots this way. || In replacing the faucet washers, he felt he was making his contribution to the environment.",12,396.968
4865,increase,v,"возрастать, увеличивать(ся), усиливать(ся)",His rage only increased when I told him of the lost money. || The Moon increases.,1901,1.16
4866,incredible,a,"невероятный, неправдоподобнвй",He was so wrapped up in watching the incredible special effects that he couldn't keep track of the story. || I had such an incredible slice of pizza last night that I simply can't think about anything else.,2270,0.895
4867,indeed,adv,"в самом деле, действительно","Indeed, he made several misplays. || As a soccer player, he is terrible indeed. || ""I am a great runner."" ""Indeed!"" || ""I am a great runner."" ""Indeed?""",1354,1.827
4868,inform,v,"сообщать, информировать",His sense of religion informs everything he writes.,2259,0.903
4869,information,n,"информация, сведения, данные","I need some more information about this issue. || For your information, I did this because I wanted to.",805,3.516
4870,inner,a,внутренний,inner door;  inner room;  inner sanctum;  inner surface || the inner suburbs || inner ear || inner confidence;  inner strength;  inner life;  inner child;  inner artist;  inner peace;  inner light || inner meaning;  inner resources;  inner logic || inner circle;  inner council,2049,1.052
4871,insist,v,настаивать,I insist that my secretary dresses nicely. || I insist that my secretary dress nicely.,1667,1.395
4872,instantly,adv,немедленно,,1601,1.477
4873,insurance,n,страхование,"The car was totalled, but fortunately I had insurance. || After five years in banking, I switched to insurance. || The sky was clear, but I took my umbrella for insurance. || I only take insurance if the count is right.",2136,0.986
4874,international,a,международный,The United team includes five England internationals. || an international discussion || an international competition || an international rule || an international airport || The atmosphere is an international resource. || an international student,2483,0.782
4875,into,prep,в,"Mary danced into the house. || The eagle flew off into the wide blue sky. || I wasn't careful, and walked into a wall || I carved the piece of driftwood into a sculpture of a whale. || About 20 minutes into the flight, the pilot reported a fire on board. || My date for tonight has black hair, and I'm into that. || Five into three is fifteen. || 24 goes into 48 how many times? || There have been calls for research into the pesticides that are blamed for the decline in bee populations.",51,84.682
4876,invisible,a,невидимый,,2226,0.925
4877,invite,v,приглашать,We invited our friends round for dinner. || I invite you all to be seated. || I always invite criticism of my definitions.,1990,1.092
4878,island,n,остров,an island of colors on a butterfly's wing || the island in the middle of a roundabout,731,3.967
4879,its,pron,"его, её (о предметах, животных)","In the next game, Adam and Tom will be it… || Let's play it at breaktime. || caught them doing it",160,22.544
4880,jacket,n,"куртка, пиджак",Cook the potatoes in their jackets.,830,3.386
4881,jail,n,тюрьма,,1778,1.257
4882,jeans,n,джинсы,She wore a tattered jean jacket. || Traditionally most jeans are dyed dark blue.,2099,1.012
4883,jeep,n,авт. джип,,1904,1.158
4884,joy,n,"радость, веселье",They will be a source of strength and joy in your life. || the joys and demands of parenthood,1843,1.202
4885,jungle,n,джунгли,,1561,1.51
4886,junior,a,младший,four years his junior,1544,1.531
4887,key,n,ключ,The key to solving this problem is persistence. || The key says that A stands for the accounting department. || Some students cheated by using the answer key. || Press the Escape key. || He shoots from the top of the key. || The door panel should be sanded down carefully to provide a good key for the new paint. || Our instructor told us to key in our user IDs. || He keyed the car that had taken his parking spot. || He is the key player on his soccer team. || She makes several key points. || the Florida Keys,546,5.533
4888,kill,v,убивать,"The assassin liked to make a clean kill, and thus favored small arms over explosives. || The hunter delivered the kill with a pistol shot to the head. || The fox dragged its kill back to its den. || Smoking kills more people each year than alcohol and drugs combined. || He killed the engine and turned off the headlights, but remained in the car, waiting. || My computer wouldn't respond until I killed some of the running processes. || That joke always kills me. || These tight shoes are killing my feet. || It kills me to learn how many poor people are practically starving in this country while rich moguls spend such outrageous amounts on useless luxuries. || He told the bartender, pointing at the bottle of scotch he planned to consume, ""Leave it, I'm going to kill the bottle."" || Between the two of us, we killed the rest of the case of beer. || The team had absolutely killed their traditional rivals, and the local sports bars were raucous with celebrations. || You don't ever want to get rabies. The doctor will have to give you multiple shots and they really kill. || My parents are going to kill me! || Schuylkill, Catskill, etc.",194,16.609
4889,king,n,король,"Henry VIII was the king of England from 1509 to 1547. || Howard Stern styled himself as the ""king of all media"". || In times of financial panic, cash is king. || Oi mate, have you got kings?",920,2.959
4890,kitchen,n,кухня,,565,5.298
4891,knee,n,колено,"Penny was wearing a miniskirt, so she skinned her exposed knees when she fell. || To make a knee. || the knee of a graph || 1605: I could as well be brought / To knee his throne and, squire-like, pension beg / To keep base life afoot. — William Shakespeare, King Lear II.ii",664,4.453
4892,knife,n,нож,,699,4.238
4893,knight,n,рыцарь,,1952,1.125
4894,lab,n,"лаборатория, разг. сокр. от laboratory [lq'bOrqtrI]","I dropped my mixture while doing my lab, so I had to start over.",1254,2.016
4895,laboratory,n,лаборатория,,2452,0.799
4896,lad,n,"парень, юноша",,2240,0.918
4897,lake,n,озеро,"For example, the name of a lake prepared by extending the aluminum salt prepared from FD&C Blue No. 1 upon the substratum would be FD&C Blue No. 1--Aluminum Lake.",1350,1.836
4898,lamp,n,лампа,,1517,1.584
4899,large,a,"большой, крупный","Getting a car tricked out like that will cost you 50 large. || One small coffee and two larges, please. || Russia is a large country.   The fruit-fly has large eyes for its body size.   He has a large collection of stamps.",343,9.623
4900,laser,n,лазер,,2208,0.94
4901,laughter,n,"смех, хохот",Their loud laughter betrayed their presence.,1296,1.933
4902,lawn,n,"газон, лужайка",,1811,1.227
4903,leather,n,кожа (выделанная),He leathered the ball all the way down the street.,1227,2.083
4904,lesson,n,урок,In our school a typical working week consists of around twenty lessons and ten hours of related laboratory work. || Nature has many lessons to teach to us. || I hope this accident taught you a lesson! || Here endeth the first lesson.,2431,0.809
4905,library,n,библиотека,,1346,1.84
4906,lieutenant,n,лейтенант,,1004,2.642
4907,life,n,жизнь,"Having experienced both, the vampire decided that he preferred (un)death to life.  He gave up on life. || It's life, but not as we know it.   She discovered plant life on the planet.   The rover discovered signs of life on the alien world. || Many lives were lost during the war.   Her quick thinking saved many dogs' lives. || Man's life on this planet has been marked by continual conflict.   the eternal life of the soul || His life of the founder is finished, except for the title. || I work in life.",202,15.968
4908,lightning,n,молния,,1984,1.099
4909,limb,n,"конечность (рука, нога и т.п.)",,2411,0.819
4910,lion,n,лев,Tigers and lions share a common ancestor from a few million years ago.,2447,0.802
4911,lip,n,губа,Don’t give me any lip!,529,5.733
4912,listen,v,слушать,"Give the motor a listen and tell me if it sounds off. || Please listen carefully as I explain.  I like to listen to music. || You should listen for the starting gun. || Listen, the only reason I yelled at you was because I was upset, OK?  Good children listen to their parents.",304,11.189
4913,little,a,маленький,"Can I try a little of that sauce? || This is a little table. || It's of little importance. || Did he tell you any embarrassing stories about when she was little? || This is my little sister. || little money;  little herd || I feel better after my little sleep. || This is a little known fact.  She spoke little and listened less. || I was speaking ill of Fred; little did I know that he was right behind me, listening in. || Little is known about his early life.",115,32.306
4914,live,v,жить,,310,11.047
4915,local,a,местный,"It's easy to tell the locals from the tourists. || I'm in the TWU, too. Local 6. || The expresses skipped my station, so I had to take a local. || I got barred from my local, so I've started going all the way into town for a drink. || Functional programming languages usually don't allow changing the immediate value of locals once they've been initialized, unless they're explicitly marked as being mutable. || We prefer local produce. || The patient didn't want to be sedated, so we applied only local anesthesia. || Hawaiian Pidgin is spoken by the local population. || It's never been more important to buy local.",1262,2.004
4916,locker,n,"(запирающийся) шкафчик, ящик (в раздевалке и т.п.)",,2205,0.941
4917,loudly,adv,громко,He spoke loudly so that his brother could hear him from across the street.,2092,1.018
4918,lovely,a,"прелестный, очаровательный",,1702,1.335
4919,luck,n,"удача, счастье","Gilbert had some bad luck yesterday — he got pick-pocketed and lost fifty dollars. || He blew on the dice for luck. || He has a lot of luck with the ladies, perhaps it is because of his new motorbike. || The creators of tool-assisted speedruns often manipulate a lot of luck to get the most favorable results in order to save the most time. || His plan lucked out. || No plan. We're just to going to have to luck through. || Our plan is to luck it through.",1236,2.066
4920,lunch,n,"ленч, второй завтрак",After the funeral there was a lunch for those who didn't go to the cemetery. || I like to lunch in Italian restaurants.,1150,2.247
4921,ma,n,мама (сокр. от mamma),,1435,1.7
4922,mad,a,"сумасшедший, безумный","He's got this mad idea that he's irresistible to women. || Are you mad at me? || It's mad that I got that job back a day after being fired. || to be mad with terror, lust, or hatred || Aren't you just mad for that red dress? || a mad dog || I gotta give you mad props for scoring us those tickets.   Their lead guitarist has mad skills.   There are always mad girls at those parties. || He seems mad keen on her.",1217,2.099
4923,magazine,n,журнал,,1440,1.692
4924,magic,a,волшебный,a magic moment || a magic show; a magic trick || — I cleaned up the flat while you were out. — Really? Magic! || The code is full of magic numbers and we can't figure out what they mean.,1749,1.283
4925,main,a,"основной, главный",He mains the same character as me in that game. || main timbers  main branch of a river  main body of an army || I had scampi and chips for my main and a slice of cheesecake for dessert.,743,3.894
4926,manager,n,"управляющий, менеджер",a file manager; a task manager; Program Manager,1450,1.677
4927,map,n,карта (геогр.),I don't want to play this map again!,1075,2.449
4928,maybe,adv,может быть,"The results of the poll were inconclusive. We got two yeses, three nos, and four maybes. || About your raise: it's a big maybe.",203,15.965
4929,mayor,n,мэр,,1823,1.22
4930,me,pron,"мне, меня",Can you hear me? || Come with me. || He gave me this. || It wasn't me. || Me and my friends played a game.,35,128.283
4931,medical,a,медицинский,You'll have to get a medical before you apply for that job. || Do you have any medical experience? || medical marijuana; medical cannabis; medical treatment || A costly medical condition can bankrupt you if it doesn't kill you first. || medical ward,1590,1.485
4932,member,n,"член, участник",The I-beams were to become structural members of a pedestrian bridge. || The zip file holding the source code of this application has 245 members.,1109,2.37
4933,mental,a,умственный,He is the most mental freshman I've seen yet. || That was a mental party last night. || the mental nerve;  the mental region,2091,1.021
4934,merely,adv,"только, просто",,1743,1.292
4935,metal,n,металл,"We have American Airlines tickets, but it's on British Airways metal.",722,4.043
4936,microphone,n,микрофон,,2375,0.839
4937,midnight,n,полночь,,2174,0.965
4938,military,a,"военный, воинский","He spent six years in the military. || She was dishonorably discharged from all military duties. || If you join a military force, you may end up killing people.",1306,1.91
4939,million,num,миллион,I can think of millions of reasons not to go.,786,3.643
4940,mine,pron,мой,,765,3.798
4941,minute,n,минута,,230,14.495
4942,mister,n,"мистер, господин",,1636,1.435
4943,mob,n,"толпа, сборище",,2474,0.786
4944,modern,a,современный,"Our online interactive game is a modern approach to teaching about gum disease.  Although it was built in the 1600s, the building still has a very modern look.",2446,0.802
4945,mom,n,мама,,735,3.943
4946,moment,n,"мгновение, момент","Wait a moment, while I lock the front door. || If the points represent mass, then the zeroth moment is the total mass, the first moment divided by the total mass is the center of mass, and the second moment is the rotational inertia.",174,19.748
4947,Monday,n,понедельник,,2362,0.846
4948,money,n,деньги,Before colonial times cowry shells imported from Mauritius were used as money in Western Africa. || money supply;  money market || He married money.,311,11.009
4949,monkey,n,обезьяна,"He had been visiting an area zoo when a monkey swung from its tree perch, swiped his glasses and hurled them into a hippo hole. || Chimpanzees are known to form bands to hunt and kill other monkeys. || She's a cheeky monkey. || Please don't monkey with the controls if you don't know what you're doing.",1836,1.209
4950,monster,n,"чудовище, монстр",,1431,1.704
4951,month,n,месяц,July is my favourite month. || We went on holiday for two months.,574,5.212
4952,mood,n,настроение,I've been in a bad mood since I dumped my boyfriend. || He's in a mood with me today. || I'm not in the mood for running today. || A good politician senses the mood of the crowd. || He fought with mood in many a bloody slaught. || The most common mood in English is the indicative.,1945,1.13
4953,moon,n,луна,"That's no moon, you idiot... it's a space station! || They stayed with their aunt and uncle for many moons. || The moons surrounding the city walls were built in the sixteenth century. || It was ill-advised of Sam to moon the photographer during the shoot. || Sarah mooned over Sam's photograph for months. || It is impractical if a currency moons and plummets often.",1182,2.161
4954,more,adv,"больше, более","I could no more climb that than fly! || You're more beautiful than I ever imagined. || I was more better at English than you. || There isn't enough salt in this. You need to add more. || There aren't many people here yet, but more should be arriving soon.",93,41.617
4955,morning,n,утро,I'll see you tomorrow morning.,313,10.982
4956,mostly,adv,главным образом,"They're mostly good people, although they have made a few mistakes.",1639,1.43
4957,motel,n,"мотель, гост. для автотуристов",,1848,1.199
4958,mother,n,мать,"He had something of his mother in him. || Nutrients and oxygen obtained by the mother are conveyed to the fetus. || The lioness was a mother of four cubs. || The Mediterranean was mother to many cultures and languages. || Mother Smith, meet my cousin, Doug Jones. || pieces of mother, adding mother to vinegar || mothered oil / vinegar / wine",302,11.193
4959,mountain,n,гора,"We spent the weekend hiking in the mountains. || He was a real mountain of a man, standing seven feet tall. || some mountain ranges; the high mountain top; a scenic mountain view; the mountain lodge; the leaves of mountain cranberries; a mountain goat",908,3.056
4960,mouse,n,"мышь, (мн. ч. mice)",Captain Higgins moused the hook with a bit of marline to prevent the block beckets from falling out under slack.,1800,1.241
4961,mouth,n,рот,"""Open your mouth and say 'aah',"" directed the doctor. || The mouth of the river is a good place to go birdwatching in spring and autumn. || The mouth of a cave || My kid sister is a real mouth; she never shuts up. || He mouthed his opinions on the subject at the meeting. || The prompter mouthed the words to the actor, who had forgotten them. || The fish mouthed the lure, but didn't bite.",335,9.917
4962,movement,n,"движение, перемещение","I saw a movement in that grass on the hill. || The labor movement has been struggling in America since the passage of the Taft-Hartley act in 1947. || Albuquerque International Sunport serviced over 200,000 movements last year. || The movement on his cutter was devastating.",1042,2.528
4963,movie,n,"кино, фильм",Let's go to the movies.,627,4.713
4964,mud,n,грязь,The campaign issues got lost in all the mud from both parties.,2064,1.045
4965,mumble,v,"бормотать, мямлить",,2313,0.867
4966,museum,n,музей,,1869,1.183
4967,music,n,музыка,I keep listening to this music because it's a masterpiece.,656,4.492
4968,my,pron,мой,"My, what big teeth you have!",42,108.04
4969,nasty,a,"отвратительный, противный",,2111,1.005
4970,national,a,национальный,"The diplomats were advised not to interact with any foreign nationals except on official duty. || After winning the regional tournament, the team advanced to the nationals. || Import tariffs were raised for the national interest.",1770,1.267
4971,necessary,a,"необходимый, обязательный","Although I wished to think that all was false, it was yet necessary that I, who thus thought, must in some sense exist. || If it is absolutely necessary to use public computers, you should plan ahead and forward your e-mail to a temporary, disposable account.",1497,1.611
4972,needle,n,"игла, иголка",The seamstress threaded the needle to sew on a button. || The needle on the fuel gauge pointed to empty. || Ziggy bought some diamond needles for his hi-fi phonograph. || Billy needled his sister incessantly about her pimples. || to needle crystals,1635,1.436
4973,nervous,a,нервный,,1057,2.455
4974,nervously,adv,нервно,,1706,1.331
4975,never,adv,никогда,"I finally finished, and I never want to do that again. || I never saw him today.",137,26.543
4976,new,a,новый,"Out with the old, in with the new. || This is a new scratch on my car!   The band just released a new album. || We turned up some new evidence from the old files. || My new car is much better than my previous one, even though it is older.   We had been in our new house for five years by then. || New Bond Street is an extension of Bond Street. || Are you going to buy a new car or a second-hand one? || That shirt is dirty. Go and put on a new one.   I feel like a new person after a good night's sleep.   After the accident, I saw the world with new eyes. || My sister has a new baby, and our mother is excited to finally have a grandchild. || I can't see you for a while; the pain is still too new.   Did you see the new King Lear at the theatre? || The idea was new to me.   I need to meet new people. || Have you met the new guy in town?   He is the new kid at school. || Don't worry that you're new at this job; you'll get better with time.   I'm new at this business. || We expect to grow at 10% annually in the new decade. || new-born, new-formed, new-found, new-mown || They are scraping the site clean to build new.",190,17.343
4977,news,n,"новость, новости",Is there any news about the storm? || Did you hear/read/see the latest news?,706,4.179
4978,newspaper,n,газета,"She newspapered one end of the room before painting the bookcase. || He newspapered his way through the South on the sports beat, avoiding dry towns. || He was newspapered out of public life.",1186,2.156
4979,nine,num,девять,"They guaranteed that our Web site would have 99.99% uptime, or four nines. || A cat has nine lives.",900,3.091
4980,ninety,num,девяносто,,2177,0.965
4981,nobody,pron,никто,"Whether you're a nobody or a player, everyone in Tinseltown wants to be King of Hollywood! - Conquering Hollywood || I asked several people, but nobody knew how.",649,4.561
4982,noise,n,шум,"He knew that it was trash day, when the garbage collectors made all the noise. || The problems with the new computer system are causing a lot of noise at Head Office.",780,3.732
4983,notebook,n,"тетрадь, блокнот",,2459,0.792
4984,nothing,pron,"ничто, ничего",You're nothing to me now!,165,21.328
4985,now,adv,"теперь, сейчас","Now is the right time. || She is living in the now. || I think this band's sound is very now. || Now wife. || Now I am six. || Now stop that, Jimmy! || Now I am ready. || Now all the children have grown up and left, the house is very quiet. || He now asked her whether she had made pudding. || Now listen, we must do something about this. || Now that we're all here, let's start the meeting. || Now! Fire all we've got while the enemy is in reach!",70,61.61
4986,obvious,a,"очевидный, явный",,1499,1.608
4987,obviously,adv,"очевидно, ясно","She was in floods of tears and obviously very upset. || You weren't to know, but I've spoken to, obviously, Jim about this, and ...",1164,2.206
4988,ocean,n,океан,The island is surrounded by ocean || an ocean of affairs,1375,1.791
4989,of,prep,"из, от, о, об","I have a house and a car. || Do you have the key? (not necessarily one's own key) || I have a really mean boss. || Can I have a look at that? || Fred won't be able to come to the party; he has a meeting that day. || He had surgery on his hip yesterday. || He had a cold last week. || I had already eaten. || They haven't eaten dinner yet, have they? || I have to go. || My mother had me when she was 25. || He's always bragging about how many women he's had. || Despite my protestations of love, she would not have me. || They had me feed their dog while they were out of town. || He had him arrested for trespassing. || I've had three people today tell me my hair looks nice. || Their stories differed; he said he'd been at work when the incident occurred, but her statement had him at home that entire evening. || I could have him! || I have no German. || Dan certainly has arms today, probably from scraping paint off four columns the day before. || You had me alright! I never would have thought that was just a joke. || I asked my dad if I could go to the concert this Thursday, but he wouldn't have it since it's a school night. || I made up an excuse as to why I was out so late, but my wife wasn't having any of it. || Thank you for having me! || I have two contacts on my scope. || We'll schedule closing arguments for Thursday, and the jury will have the case by that afternoon.",7,542.501
4990,often,adv,часто,I often walk to work when the weather is nice.,1036,2.537
4991,old,a,старый,A civilised society should always look after the old in the community. || when he was an eight-year-old ; a 62-year-old should || I had to sneak out to meet my girlfriend and tell the olds I was going to the library. || an old abandoned building;  an old friend || I find that an old toothbrush is good to clean the keyboard with. || How old are they? She’s five years old and he's seven. We also have a young teen and a two-year-old child. || Your constant pestering is getting old. || We're having a good old time. My next car will be a big old SUV.  My wife makes the best little old apple pie in Texas.,146,25.648
4992,on,prep,на,"Can you on the light? || All the lights are on, so they must be home. || Are we still on for tonight? || I was trying to drink out of the bottle while the top was still on! || You can't do that; it's just not on. || ""Five bucks says the Cavs win tonight."" ―""You're on!"" || Ponsonby-Smythe hit a thumping on drive. || turn the television on || Put on your hat and gloves. || drive on, rock on || He rambled on and on. || Ten years on, nothing had changed in the village. || That horse is twenty-to-one on, so you need to stake twenty pounds just to win one pound. || A vase of flowers stood on the table. || He had a scar on the side of his face. || All of the responsibility is on him. || to play on a violin or piano || The lighthouse that you can see is on the mainland. || Croton-on-Hudson, Rostov-on-Don, Southend-on-Sea || A table can't stand on two legs. || tug on the rope; push hard on the door || I stubbed my toe on an old tree stump. || He wore old shoes on his feet. || on a bus, on a train, on a plane || Born on the 4th of July. || Can I see you on a different day? || Smith scored again on twelve minutes, doubling Mudchester Rovers' lead. || I have no opinion on this subject. || I haven't got any money on me. || to arrest someone on suspicion of bribery || On Jack's entry, William got up to leave. || I paid for the airfare and meals for my family, but the hotel room was on the company. || Can't you see I'm on the phone? || Her words made a lasting impression on my mind. || Have pity or compassion on him. || The dog survived three weeks on rainwater. || He's on his lunch break. || He's acting so strangely, I think he must be on something. || He's acting crazy because he's on crack right now. || a function on || an operator on || the free group on four letters || heaps on heaps of food || He will promise on certain conditions. || He is on a newspaper; I am on the committee. || He affirmed or promised on his word, or on his honour. || A curse on him! || The fight was three on one, and he never stood a chance. || Most kanji have two kinds of reading, called ""on"" and ""kun"".",18,236.836
4993,onto,prep,на,"Considered as a function on the real numbers, the exponential function is not onto. || My cat just jumped onto the keyboard. || The thought-police were onto my plans of world domination. || The exponential function maps the set of real numbers onto the set of positive real numbers.",389,8.188
4994,opinion,n,"мнение, взгляд",Every man is a fool in some man's opinion.,1895,1.163
4995,or,cj,или,"He might get cancer, or be hit by a bus, or God knows what. || It's raining! Come inside or you'll catch a cold! || The country Myanmar, or Burma",74,55.458
4996,ordinary,a,"обычный, обыкновенный","On an ordinary day I wake up at nine o'clock, work for six hours, and then go to the gym. || He looked so ordinary, I never thought he'd be capable of murder.",2445,0.803
4997,ought,v,"(долженствование) следует, следовало бы, должен",,1419,1.725
4998,our,pron,наш,,157,23.164
4999,overhead,adv,"наверху, над головой",,1629,1.44
5000,owner,n,"владелец, хозяин",The police recovered the stolen car and returned it to its owner.,1643,1.42
5001,page,n,страница,"the page of history || The patient paged through magazines while he waited for the doctor. || I’ll be out all day, so page me if you need me. || An SUV parked me in. Could you please page its owner?",826,3.415
5002,pair,n,пара,"I couldn't decide which of the pair of designer shirts I preferred, so I bought the pair. || Spouses should make a great pair. || a pair of scissors; two pairs of spectacles; several pairs of jeans || A pair is harder to drive than two mounts with separate riders. || They turned a pair to end the fifth. || The Pirates took a pair from the Phillies. || She's got a gorgeous pair. || There were two pairs on the final vote. || The wedding guests were paired boy/girl and groom's party/bride's party.",899,3.094
5003,pal,n,"товарищ, приятель",,2277,0.891
5004,palace,n,дворец,,2121,1.0
5005,pale,a,бледный,I have pale yellow wallpaper. || His face turned pale after hearing about his mother's death. || He is but a pale shadow of his former self.,1031,2.566
5006,parent,n,родитель,,1110,2.363
5007,particularly,adv,особенно,The apéritifs were particularly stimulating.,1874,1.18
5008,passenger,n,пассажир,Somebody in a team who does not do their fair share of the work.,1063,2.484
5009,pearl,n,"жемчуг, жемчужина",,2349,0.851
5010,pencil,n,карандаш,I penciled (BrE: pencilled) a brief reminder in my notebook.,2387,0.834
5011,percent,v,амер. шк. разг. выводить отметку на письм. экзамене,only a small percent attain the top ranks,1959,1.117
5012,perhaps,adv,"может быть, возможно",Perhaps John will come over for dinner.,433,7.376
5013,period,n,"период, время, эпоха","There was a period of confusion following the announcement. || Food rationing continued in the post-war period. || When she is on her period, she prefers not to go swimming. || This is one of the last paintings Picasso created during his Blue Period. || I have math class in second period. || Gretzky scored in the last minute of the second period. || a period TV commercial || I know you don't want to go to the dentist but your teeth need to be checked, period!",2242,0.917
5014,personal,a,личный,Her song was her personal look at the values of friendship. || personal charms || a personal interview;  personal settings || personal reflections or remarks || a personal pronoun,1136,2.289
5015,personally,adv,"лично, сам","Personally, I think that … || I like you personally, but as a colleague you are useless.",2209,0.939
5016,photo,n,"фотография, снимок",,950,2.806
5017,physical,a,физический,How long has it been since your last physical?,1816,1.223
5018,piano,n,"фортепьяно, рояль","He can play ""Happy Birthday"" on the piano.",2380,0.839
5019,pig,n,свинья,"The man kept a pen with two pigs that he fed from carrots to cabbage. || Some religions prohibit their adherents from eating pig. || You gluttonous pig! Now that you've eaten all the cupcakes, there will be none for the party! || She considered him a pig as he invariably stared at her bosom when they talked. || He was a pig and his apartment a pigpen; take-away containers and pizza boxes in a long, moldy stream lined his counter tops. || The protester shouted, “Don't give in to the pigs!” as he was arrested. || Hrm... this one's a real pig: I've been banging my head against the wall over it for hours! || After the ill-advised trade, the investor was stuck with worthless options for 10,000 tons of iron pig. || The pig was cracked, and molten metal was oozing from the side. || Unfortunately, the pig sent to clear the obstruction got lodged in a tight bend, adding to the problem. || Unfortunately, the M60 is about twenty-four pounds and is very unbalanced. You try carrying the pig around the jungle and see how you feel. || The black sow pigged at seven this morning. || They were pigging on the free food at the bar.",2070,1.042
5020,pill,n,пилюля,,2156,0.974
5021,pillow,n,подушка,,1987,1.097
5022,pilot,n,"летчик, пилот",We would like to run a pilot in your facility before rolling out the program citywide. || The pilot plant showed the need for major process changes. || a pilot light || a pilot vehicle,947,2.84
5023,pink,a,розовый,"This garden in particular has a beautiful bed of pinks. || Your hat, madam, is the very pink of fashion. || My new dress is a wonderful shade of pink. || Oh dear, he's left himself snookered behind the pink. || pink job || pink dollar",1498,1.61
5024,pistol,n,пистолет,,1091,2.406
5025,planet,n,планета,,958,2.772
5026,pleasant,a,"приятный, милый","It wasn't so hot outside, but pleasant enough to have lunch in the garden.",2229,0.924
5027,pleasure,n,удовольствие,He remembered with pleasure his home and family. || Having a good night's sleep is one of life's little pleasures. || What is your pleasure: coffee or tea? || at Congress's pleasure: whenever or as long as Congress desires || Johnny pleasured Jackie orally last night. || to go pleasuring,1367,1.81
5028,plunge,v,"нырять, окунать(ся), погружать(ся)",,1995,1.087
5029,plus,n,плюс,,2181,0.961
5030,pocket,n,карман,I paid for it out of my own pocket. || The drilling expedition discovered a pocket of natural gas. || Record executives pocketed most of the young singer's earnings. || The thief was caught on camera pocketing the diamond. || a pocket dictionary || a pocket pair of kings,508,6.114
5031,political,a,политический,"Political principles are rarely absolute, as political logic holds an imperfect result by compromise is better than a theoretically perfect abstention from the political process in the opposition. || Good political staff is hard to find, they may neither be ambitious and corrupted by power nor tempted by private sector careers. || “The Court invalidates Minnesota’s political apparel ban based on its inability to define the term ‘political'”",2377,0.839
5032,pool,n,бассейн,"the pools of Solomon || There is a limited pool of candidates from which to choose the new manager. || a pool of blood || He put $10,000 into the pool. || We must pool our resources.",1064,2.481
5033,port,n,"порт, гавань",Each eight has four ports and four starboards. || Port your helm! || on the port side || Gamers can't wait until a port of the title is released on the new system. || Port arms!,1878,1.177
5034,possess,v,"владеть, обладать",He does not even possess a working telephone. || They thought he was possessed by evil spirits.,2468,0.787
5035,possibility,n,возможность,,1832,1.211
5036,possible,a,возможный,"Jones is a possible for the new opening in sales. || It's not just possible, it's probable. || It's possible for anyone to learn to pay the bagpipes. || Jones and Smith are both possible for the opening in sales.",715,4.13
5037,possibly,adv,возможно,It was possibly the costliest mistake in the organization's history. || I couldn't possibly be there on time.,1505,1.6
5038,powerful,a,"сильный, мощный",Not very many (of them) had been damaged. || He was the very best runner there.,1409,1.741
5039,prefer,v,предпочитать,I prefer tea to coffee.,2028,1.063
5040,presence,n,"присутствие, наличие","Any painter can benefit from the presence of a live model from which to draw. || Bob never said anything about it in my presence. || Despite being less than five foot, she filled up the theatre with her stage presence. || I'm convinced that there was a presence in that building that I can't explain, which led to my heroic actions.",1451,1.675
5041,pretend,v,"притворяться, делать вид","As children we used to go on ""spying"" missions around the neighbour's house, but it was all pretend.",1611,1.464
5042,pretty,a,"хорошенький, приятный",We'll stop at the knife store and look at the sharp pretties.,456,6.911
5043,previous,a,"предыдущий, предшествующий",It turned out the shoplifter had a lot of previous. || He is no better than the previous Prime Minister.,2456,0.794
5044,price,n,цена,I paid a high price for my folly. || to price eggs,1263,2.003
5045,priest,n,священник,The Israelite priests were descended from Moses' brother Aaron.,1437,1.697
5046,prison,n,тюрьма,The cold stone walls of the prison had stood for over a century. || Prison was a harrowing experience for him. || The academy was a prison for many of its students because of its strict teachers.,1348,1.838
5047,prisoner,n,заключенный,,1608,1.467
5048,probably,adv,вероятно,,394,8.088
5049,professor,n,профессор,,1868,1.184
