spread,v,(spread; spread) распространять(ся); расстилать(ся); простирать(ся),912,3.01,He spread his newspaper on the table. || I spread my arms wide and welcomed him home. || I spread the rice grains evenly over the floor. || The missionaries quickly spread their new message across the country. || I dropped my glass; the water spread quickly over the tiled floor. || She liked to spread butter on her toast while it was still hot. || He always spreads his toast with peanut butter and strawberry jam. || to spread a table
spy,n,"(мн. ч. spies) шпион; v- шпионить, следить",2361,846.0,
squad,n,"группа, команда",1724,1.313,
square,n,квадрат; площадь; сквер; a- квадратный,969,2.753,"64 is the square of 8. || Why do you always wear a tie? Don't be such a square! || Enter your account number followed by a square. || An ideal playing area is roughly circular in shape with a central area, the cricket square, measuring 27.44 metres by 27.44 metres and boundaries 45.75 metres from the sides of the square. || Even when times were tough, we got three squares a day. || The casting was mounted on a milling machine so that its sides could be squared. || John can square this question up for us. || I cannot square the results of the experiment with my hypothesis. || square the circle || to square mason's work || a square corner || 9 is a square number. || square metre || square dealing || I'm just looking for a square deal on my car repair. || The sides were square at the end of the half. || It may be prison, but at least I'm getting three square meals a day. || a man of a square frame"
squeeze,v,"сжимать; втискивать(ся), протискиваться",1223,2.093,
squint,v,"косить (глазами); смотреть украдкой, коситься; щуриться",2101,1.011,
stab,v,закалывать; наносить удар (ножом и т.п.); перен. нанести предательский удар,2052,1.052,
stack,n,"стог; куча, груда; множество; v- складывать в кучу",1420,1.725,
staff,n,штат (служащих); штаб (воен.),1575,1.498,The company employed 10 new members of staff this month. || a constable's staff
stagger,v,шататься; идти шатаясь; колебаться; ошеломлять,1632,1.44,
stain,n,пятно; позорящ. факт; v- пятнать; пачкать(ся); позорить; stained испачканный; опозоренный,1736,1.299,
stair,n,ступенька; мн. ч. stairs- лестница,643,4.611,
staircase,n,лестница; лестничный марш,2232,923.0,
stall,n,"стойло; ларек; прилавок; кресло (в партере, театр); v- ставить в стойло; отводить место и др.",1972,1.107,
stamp,n,"штамп; марка; v- ставить штамп, печать; наклеивать марку; топать (ногами)",2379,839.0,"The horse gave two quick stamps and rose up on its hind legs. || My passport has quite a collection of stamps. || She loved to make designs with her collection of stamps. || These stamps have a Christmas theme. || I need one first-class stamp to send this letter. || the stamp of criminality || The toddler screamed and stamped, but still got no candy. || The crowd cheered and stamped their feet in appreciation. || This machine stamps the design into the metal cover. || The immigration officer stamped my passport. || I forgot to stamp this letter."
stand,v,"(stood [stud]; stood) стоять; ставить; терпеть; n- стойка; место, стоянка; standing a- стоящий; n- положение",111,32.856,"The Commander says we will make our stand here. || They took a firm stand against copyright infringement. || They have a four-game stand at home against the Yankees.  They spent the summer touring giving 4 one-night stands a week. || He set the music upon the stand and began to play.  an umbrella stand;  a hat-stand || She took the stand and quietly answered questions. || This stand of pines is older than the one next to it. || a taxi stand || a good, bad, or convenient stand for business || to be at a stand what to do"
standard,n,"стандарт, норма; образец; a- стандартный, типовой",2187,954.0,standard works in history; standard authors
star,n,звезда,569,5.282,Many Hollywood stars attended the launch party. || His teacher tells us he is a star pupil. || What's in the stars for you today? Find out in our horoscope.
stare,v,пристально смотреть; уставиться (на),176,19.238,the stares of astonished passers-by || to stare a timid person into submission || staring windows or colours
start,n,начало; v- начинать(ся),138,26.488,"The movie was entertaining from start to finish. || He woke with a start. || Captured pieces are returned to the start of the board. || Jones has been a substitute before, but made his first start for the team last Sunday. || to get, or have, the start || The rain started at 9:00. || The blue line starts one foot away from the wall. || to start a water cask || Have you started yet?"
startle,v,"испугать; поразить, удивить; startling также поразительный",1335,1.864,
statement,n,заявление; утверждение,1978,1.103,a bank statement
station,n,станция; вокзал,558,5.342,She had ambitions beyond her station. || I used to listen to that radio station. || I was stationed on the pier. || I was stationed at Fort Richie.
statue,n,статуя,2163,969.0,
stay,n,пребывание; v- оставаться; жить,328,10.215,"I hope you enjoyed your stay in Hawaii. || The governor granted a stay of execution. || stand at a stay || The governor stayed the execution until the appeal could be heard. || That day the storm stayed. || That horse stays well. || We stayed in Hawaii for a week.  I can only stay for an hour. || Wear gloves so your hands stay warm. || Hey, where do you stay at? || Where are the stays for my collar? || The engineer insisted on using stays for the scaffolding. || stay a mast || to stay ship"
steady,a,"твердый, устойчивый; постоянный; равномерный; v- делать(ся) устойчивым",1390,1.769,"Hold the ladder steady while I go up. || a man steady in his principles, in his purpose, or in the pursuit of an object || a steady ride || the steady course of the Sun;  a steady breeze of wind || After the sprint pieces, we rowed steady for the rest of practice."
steal,v,"(stole [stoul]; stolen [stouln]) красть, воровать",927,2.92,"At this price, this car is a steal. || Three irreplaceable paintings were stolen from the gallery. || They stole my idea for a biodegradable, disposable garbage de-odorizer. || He stole glances at the pretty woman across the street. || He stole the car for two thousand less than its book value. || He stole across the room, trying not to wake her. || Can I steal your pen?"
steam,n,пар; v- выделять пар; запотевать,1541,1.541,
steel,n,сталь; a- стальной,963,2.766,
steer,v,"управлять (судном, авт. и т.п.); направлять; steering n- управление",2097,1.013,
step,n,шаг; ступенька; v- шагать,200,16.23,"He improved step by step, or by steps. || The driver must have a clear view of the step in order to prevent accidents. || One step is generally about three feet, but may be more or less. || It is but a step. || The approach of a man is often known by his step. || Printing from 0 to 9 with a step of 3 will display 0, 3, 6 and 9. || to step to one of the neighbors"
stern,a,"строгий, суровый",1698,1.339,
stiff,a,"тугой, жесткий; перен. напряженный; n- разг. вексель; босяк; зануда и др.",2107,1.007,"A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit, Nine That Fired Me, and Three I Can't Remember was published in 2003. || She convinced the stiff to go to her hotel room, where her henchman was waiting to rob him. || Realizing he had forgotten his wallet, he stiffed the taxi driver when the cab stopped for a red light. || He was eventually caught, and given a stiff fine. || My legs are stiff after climbing that hill yesterday. || a stiff drink; a stiff dose; a stiff breeze. || beat the egg whites until they are stiff"
still,a,тихий; adv- тихо; все еще; все же,118,31.448,"the still of the night || Still waters run deep. || still water; still wines || They stood still until the guard was out of sight. || Is it still raining?   It was still raining five minutes ago. || Tom is tall; Dick is taller; Harry is still taller. || I’m not hungry, but I’ll still manage to find room for dessert. || Some dogs howl, more yelp, still more bark. || to still the raging sea"
sting,v,"(stung; stung [stAN]) жалить; мучить, терзать; n- жало; укус; stinging a- жалящий",2493,776.0,
stir,v,"шевелить(ся), двигать(ся); мешать, размешивать; волновать",1568,1.504,
stock,n,запас; v- снабжать,1885,1.171,"The store stocks all kinds of dried vegetables. || to stock a farm, i.e. to supply it with cattle and tools || stock items || He gave me a stock answer"
stomach,n,"желудок, живот",1208,2.117,a good stomach for roast beef || I have no stomach for a fight today. || I can't stomach her cooking.
stone,n,камень; a- каменный,606,4.913,"a peach stone || kidney stone || She got stoned to death after they found her. || stone walls || stone pot || She is one stone fox. || stone butch; stone femme || My father is stone deaf. This soup is stone cold. || I said the medication made my vision temporarily blurry, it did not make me stone blind."
stop,n,остановка; v- останавливать(ся),145,25.67,"They agreed to meet at the bus stop. || That stop was not planned. || door stop || The organ is loudest when all the stops are pulled. || The stop in a bulldog's face is very marked. || I stopped at the traffic lights. || Soon the rain will stop. || The sight of the armed men stopped him in his tracks. || One of the wrestlers suddenly stopped fighting. || The referees stopped the fight. || He stopped the wound with gauze. || To achieve maximum depth of field, he stopped down to an f-stop of 22. || He stopped at his friend's house before continuing with his drive."
store,n,магазин; склад; v- запасать,732,3.957,This building used to be a store for old tires. || I need to get some milk from the grocery store. || The main store of 1000 36-bit words seemed large at the time. || I'll store these books in the attic. || This operation stores the result on the stack.
storm,n,"буря, шторм; штурм",1022,2.597,The proposed reforms have led to a political storm. || She stormed out of the room. || Troops stormed the complex. || It stormed throughout the night.
story,n,"повесть, рассказ; история",460,6.768,"The book tells the story of two roommates. || You’ve been telling stories again, haven’t you? || What will she do without being able to watch her stories? || I tried it again; same story, no error message, nothing happened. || For superstitious reasons, many buildings number their 13th storey as 14, bypassing 13 entirely. || The IPA symbol for a voiced velar stop is the single-storey , not the double-storey . || Our shop was on the fourth story of the building, so we had to install an elevator."
straight,a,прямой; честный; adv- прямо; немедленно,575,5.204,"My friends call straights ""heteros"". || After four straight wins, Mudchester United are top of the league. || a straight Democrat || a straight ballot || straight marriage, sex, relationship || shopping at a straight-sized store || Go straight back. || On arriving at work, he went straight to his office. || He claims he can hold his breath for three minutes straight."
straighten,v,выпрямлять(ся); приводить в порядок; исправлять(ся),1903,1.159,
strain,n,натяжение; напряжение; v- натягивать(ся); напрягать(ся),1466,1.652,
strange,a,"чужой, незнакомый; странный",708,4.178,He thought it strange that his girlfriend wore shorts in the winter. || I moved to a strange town when I was ten.
stranger,n,"чужестранец, нездешний; незнакомец, посторонний",1511,1.59,"He thought it strange that his girlfriend wore shorts in the winter. || I moved to a strange town when I was ten. || That gentleman is a stranger to me.  Children are taught not to talk to strangers. || Hello, stranger! || Actual possession of land gives a good title against a stranger having no title."
strap,n,"ремень, полоска; завязка, бретелька; v- стягивать ремнями: липким пластыпем и др.",1694,1.344,
streak,n,полоска; жилка; v- проводить полосы; разг. мелькать; streaked амер. разг. взволнованный,2024,1.065,
stream,n,"поток; течение; ручей; v- течь, вытекать, струиться",1324,1.877,"He poured the milk in a thin stream from the jug to the glass. || Her constant nagging was to him a stream of abuse. || Haredi Judaism is a stream of Orthodox Judaism characterized by rejection of modern secular culture. || All of the bright kids went into the A stream, but I was in the B stream. || A flag streams in the wind. || The soldier's wound was streaming blood."
street,n,улица,214,15.501,Walk down the street until you see a hotel on the right. || I live on the street down from Joyce Avenue. || I got some pot cheap on the street. || He's streets ahead of his sister in all the subjects in school. || a street cat; a street urchin
strength,n,сила; прочность,1294,1.937,It requires great strength to lift heavy objects. || He had the strength of ten men. || We all have our own strengths and weaknesses.
stretch,v,"растягивать(ся), вытягивать(ся); тянуть(ся); stretching также растягивание",915,2.985,"I was right in the middle of a stretch when the phone rang. || That rubber band has quite a bit of stretch. || It's a bit of a stretch to call Boris Karloff a comedian. || It was an easy trip except for the last stretch, which took forever. || a stretch of cloth || I stretched the rubber band until it almost broke. || The rubber band stretched almost to the breaking point. || First, stretch the skin over the frame of the drum. || I managed to stretch my coffee supply a few more days. || To say crossing the street was brave is stretching the meaning of ""brave"" considerably. || The beach stretches from Cresswell to Amble. || Cats stretch with equal ease and agility beyond the point that breaks a man on the rack. || His mustache stretched all the way to his sideburns. || a man apt to stretch in his report of facts || The ship stretched to the eastward."
stride,v,(strode [stroud]; stridden ['strIdn]) шагать (большими шагами); n- большой шаг; ~s успехи,1508,1.594,
string,n,"веревка; струна; вереница, ряд",1849,1.197,There were stalls for fourteen horses in the squire's stables. || a bowstring || a string of sausages || The string of spittle dangling from his chin was most unattractive || a string of successes || no strings attached || the strings of beans || You can string these beads on to this cord to make a colorful necklace. || It is difficult to string a tennis racket properly.
strip,n,"полоска, лента; v- сдирать; раздевать(ся); снимать",1260,2.005,
strong,a,сильный; крепкий,776,3.746,a big strong man; Jake was tall and strong || a strong foundation; good strong shoes || The man was nearly drowned after a strong undercurrent swept him out to sea. || He is strong in the face of adversity. || a strong light; a strong taste || a strong smell || a strong cup of coffee; a strong medicine || a strong drink || a strong verb || a strong acid;  a strong base || a strong position || a strong economy || You're working with troubled youth in your off time? That’s strong! || The enemy's army force was five thousand strong.
structure,n,"сооружение, строение; структура, устройство",2011,1.074,"The birds had built an amazing structure out of sticks and various discarded items. || He studied the structure of her face. || The structure of a sentence. || For some, the structure of school life was oppressive. || This structure contains both date and timezone information. || There's lots of structure to be fished along the west shore of the lake; the impoundment submerged a town there when it was built. || The South African leader went off to consult with the structures. || I'm trying to structure my time better so I'm not always late."
struggle,n,борьба; v- бороться; биться; делать усилие,789,3.613,"During the centuries, the people of Ireland struggled constantly to assert their right to govern themselves. || She struggled to escape from her assailant's grasp."
student,n,студент; учащийся,1290,1.946,He is a student of life.
studio,n,"студия, мастерская; киностудия",2347,852.0,"His studio was cramped when he began as an artist. || As he gained a reputation, he took larger space and took students into his studio, || The recording studio had some slight echo, but was good enough to make a demo. || The studios still make films, but they rely on the strength of their distribution. || It’s a lovely little studio with almost a river view."
study,n,"изучение; обучение, занятия (обыч. мн. ч. –ies); v- учить(ся), изучать",555,5.41,"I need to study my biology notes. || I study medicine at the university. || Biologists study living things. || He studied the map in preparation for the hike. || The study of languages is fascinating. || I made a careful study of his sister. || Father spends all his time in the study poring over manuscripts. || a study of heads or of hands for a figure picture || Geoffrey's face was a study in amazement [or in bewilderment, irritation, distress etc.] || That new study on noncommutative symmetries looks promising. || My study was to avoid disturbing her."
stuff,n,"все, что угодно: вещь, штука, барахло и т.п.; v- заполнять, набивать",523,5.94,"What is all that stuff on your bedroom floor?  He didn't want his pockets to bulge so he was walking around with all his stuff in his hands. || I had to do some stuff. || Can I have some of that stuff on my ice-cream sundae? || I'm going to stuff this pillow with feathers. || He stuffed his clothes into the closet and shut the door. || She stuffed the turkey for Thanksgiving using her secret recipe. || I’m stuffed after having eaten all that turkey, mashed potatoes and delicious stuffing. || She sits on the sofa all day, watching TV and stuffing herself with cream buns. || He skidded off the road and totally stuffed his brand new car. || His wife came home early and found him on the couch stuffing the maid. || Stuff your stupid rules, I'll do what I like. || Mudchester Rovers were stuffed 7-0 in the semi-final. || I got stuffed by that guy on the supermoto going into that turn, almost causing us to crash."
stumble,v,спотыкаться; запинаться,1381,1.784,
stun,v,"оглушать, ошеломлять",1225,2.088,
stupid,a,"глупый, тупой",966,2.758,His stupid knows no bounds. || Neurobiology bores me stupid. || That dunk was stupid! His head was above the rim! || My gear is stupid fly.
style,n,стиль; менера; мода,1491,1.616,
subject,n,"предмет (учебный); тема, предмет (разговора)",1298,1.932,"He's subject to sneezing fits. || The local board sets local policy, subject to approval from the State Board. || In the sentence ‘The mouse is eaten by the cat in the kitchen.’, ‘The mouse’ is the subject, ‘the cat’ being the agent. || The subjects and objects of power. || Her favorite subject is physics. || I am a British subject. || Making x the subject of x2 − 6x + 3y = 0, we have x = 3 ± √(9 − 3y). || I came here to buy souvenirs, not to be subjected to a tirade of abuse!"
such,a,такой,380,8.335,
suck,v,сосать; всасывать,1283,1.959,
sudden,a,внезапный,962,2.766,The sudden drop in temperature left everyone cold and confused.
suddenly,adv,"вдруг, внезапно",245,13.635,"Suddenly, the heavens opened and we all got drenched."
sue,v,возбуждать дело; судиться,2178,964.0,
suffer,v,страдать; понести потери; часто suffering также страдание,1644,1.42,"Is anyone here afraid of suffering hardship? || At least he didn't suffer when he died in the car crash. || If you keep partying like this, your school-work will suffer. || I've been suffering your insults for years."
sugar,n,сахар,2470,787.0,"He usually has his coffee white with one sugar. || I'll be with you in a moment, sugar. || I think John has a little bit of sugar in him. || Sugar of lead (lead acetate) is a poisonous white crystalline substance with a sweet taste. || John heavily sugars his coffee. || She has a gift for sugaring what would otherwise be harsh words. || Oh, sugar!"
suggest,v,предлагать,1092,2.406,"Are you suggesting that I killed my wife? || The name ""hamburger"" suggests that hamburgers originated from Hamburg. || I’d like to suggest that we go out to lunch.   I’d like to suggest going out to lunch."
suicide,n,самоубийство; самоубийца,2429,810.0,
suit,v,удовлетворять требованиям; устраивать; быть пригодным; годиться; n- комплект; костюм,581,5.143,"Nick hired a navy-blue suit for the wedding. || Be sure to keep your nose to the grindstone today; the suits are making a ""surprise"" visit to this department. || If you take my advice, you'll file a suit against him immediately. || Every five and thirty years the same kind and suit of weather comes again. || That new top suits you. Where did you buy it? || Ill suits his cloth the praise of railing well. || He is well suited with his place."
suitcase,n,чемодан,1763,1.271,
suite,n,"апартаменты, номер-люкс",1897,1.162,
summer,n,лето,1460,1.659,the heat of summer || He was barely eighteen summers old. || We like to summer in the Mediterranean.
sun,n,солнце,573,5.212,"Beautiful bodies lying on the beach, sunning their bronzed limbs."
Sunday,n,воскресенье,1845,1.201,
sunlight,n,солнечный свет,1777,1.257,
super,a,разг. превосходный; pref- сверх-; над-,2407,821.0,
supply,n,снабжение; запас; v- снабжать; поставлять,1488,1.62,supply and demand || A supply of good drinking water is essential. || to vote supplies || to supply money for the war || to supply a furnace with fuel; to supply soldiers with ammunition || Rivers are supplied by smaller streams. || to supply a pulpit
support,n,поддержка; v- поддерживать; помогать,1280,1.96,"Don't move that beam! It's a support for the whole platform. || The government provides support to the arts in several ways. || Sure they sell the product, but do they provide support? || If the membership function of a fuzzy set is continuous, then that fuzzy set's support is an open set. || The new research provides further support for our theory. || This game has no mouse support. || Don’t move that beam! It supports the whole platform. || Sure they sell the product, but do they support it? || I support France in the World Cup. || The government supports the arts in several ways. || The evidence will not support the statements or allegations. || I don't make decisions, but I support those who do. || Early personal computers did not support voice-recognition hardware or software. || I support the administrative activities of the executive branch of the organization. || to support the character of King Lear"
suppose,v,"предполагать; думать; допустим, что",411,7.722,Suppose that A implies B and B implies C. Then A implies C. || I suppose we all agree that this is the best solution. || Purpose supposes foresight.
sure,a,уверенный; adv- конечно,183,18.133,"This investment is a sure thing.   The bailiff had a sure grip on the prisoner's arm. || He was sure she was lying.   I am sure of my eventual death.   John was acting sure of himself but in truth had doubts. || Be sure to lock the door when you leave. || ""Did you kill that bear yourself?"" ―""I sure did!"" || ""Do you want me to put this in the garage?"" ""Sure, go ahead."" || ""Could you tell me where the washrooms are?"" ""Sure, they're in the corner over there."""
surely,adv,"конечно; несомненно, наверняка",1625,1.448,"slowly but surely || Surely, you must be joking. || His feet were planted surely on the ground."
surface,n,поверхность,807,3.515,"On the surface, the spy looked like a typical businessman."
surprise,n,удивление; сюрприз; v- удивлять,485,6.422,It was a surprise to find out I owed twice as much as I thought I did. || Imagine my surprise on learning I owed twice as much as I thought I did. || It surprises me that I owe twice as much as I thought I did. || He doesn’t know that I’m in the country – I thought I’d turn up at his house and surprise him. || He doesn’t surprise easily.
surround,v,окружать,1053,2.502,to surround the world
survive,v,пережить; выжить,1573,1.499,His children survived him; he was survived by his children. || He did not survive the accident.
suspect,v,"подозревать; полагать, предполагать",1153,2.243,to suspect the presence of disease || to suspect the truth of a story || I suspect him of being the thief.
suspicious,a,подозрительный,2368,842.0,
swarm,n,толпа; рой; v- толпиться,2195,948.0,
sway,v,"качать(ся), раскачивать(ся)",2095,1.016,
swear,v,(swore [swL]; sworn [swLn]) клясться; присягать; ругать(ся),1244,2.039,
sweat,n,пот; v- потеть,910,3.045,
sweep,v,"(swept; swept [swept]) мести, чистить; сметать, сносить; нестись, мчаться",1009,2.625,"Give the front steps a quick sweep to get rid of those fallen leaves. || Bradman attempted a sweep, but in fact top edged the ball to the wicket keeper || Jim will win fifty dollars in the office sweep if Japan wins the World Cup. || the sweep of an epidemic disease || the sweep of a door; the sweep of the eye || I am primarily a sweep rower. || to sweep a floor, the street, or a chimney || The offended countess swept out of the ballroom. || She swept the peelings off the table onto the floor. || Their long descending train, / With rubies edg'd and sapphires, swept the plain. || to sweep the bottom of a river with a net || to sweep the heavens with a telescope"
sweet,a,сладкий; милый,1160,2.216,"Can we see the sweet menu, please? || a sweet apple || Sweet wines are better dessert wines. || sweet butter || a sweet scent || sweet milk || a sweet tune || a sweet child || It was sweet of him to help out. || sweet crude oil || The new Lexus was a sweet birthday gift. || The attraction was mutual and instant; they were sweet on one another from first sight. || sweet water || a sweet colour or complexion || They're making a sequel? Ah, sweet!"
swell,v,"(swelled [sweld]; swollen swouln]) раздуваться, набухать; опухать; swollen также a- опухший, вздутый",1589,1.486,
swim,v,"(swam [swxm]; swum [swAm]) плыть, плавать; swimming также n- плавание; a- плавающий",1291,1.944,"I'm going for a swim. || a bare few bits of meat swimming in watery sauce || For exercise, we like to swim laps around the pool. || Half of the guinea pigs were swum daily. || sink or swim || to swim wheat in order to select seed || My head was swimming after drinking two bottles of cheap wine."
swing,v,"(swung; swung [swAN]) качать(ся); размахивать; n- колебание; размах, взмах; ритм; качели",548,5.515,
swirl,n,"кружение, водоворот; v- кружить(ся) в водовороте; обвивать, обматывать",2021,1.069,
switch,n,переключение; выключатель; v- переключать,870,3.227,"Use the /b switch to specify black-and-white printing. || 2004, ""Curt"", Can I use IF statements, and still use switches? (on newsgroup microsoft.public.word.mailmerge.fields) || I want to switch this red dress for a green one. || Switch the light on. || I want to switch to a different seat. || to switch a cane || The angry cat's tail switched back and forth. || to switch a hedge || to switch off a train; to switch a car from one track to another"
sword,n,меч; шпага,2039,1.057,
system,n,система; метод; строй,806,3.516,"There are eight planets in the solar system. || Followers should have a system to follow that works in their interests, not against them."
table,n,стол,222,14.98,"to table fines || The legislature tabled the amendment, so they will not be discussing it until later."
tag,n,ярлык; этикетка; бирка; v- навешивать ярлык и др.,2413,817.0,
tail,n,хвост и др.,1289,1.946,Most primates have a tail and fangs. || I'm gonna get me some tail tonight. || Tail that car! || This vessel tails downstream. || in tail — subject to such a limitation || estate tail
take,v,"(took [tuk]; taken [teIkn]) брать; доставлять; принимать; занимать (время, место) и др.",66,68.889,"What's your take on this issue, Fred? || a new take on a traditional dish || Act seven, scene three, take two. || I did a take when I saw the new car in the driveway. || I'll take that plate off the table. || The camera takes 35mm film. || take two eggs from the carton || Don't try to take that guy. He's bigger than you. || He took her hand in his. || I'll take the blue plates. || She took his side in every argument. || I'll take the plate with me. || He took the bus to London, and then took a train to Manchester. || He took a full-page ad in the Times. || He had to take it apart to fix it. || He took the news badly. || took a dim view of city officials || Don't take my comments as an insult. || He took all the credit for the project, although he had done almost none of the work. || take her word for it || Do you take me for a fool? || I'm not sure what moral to take from that story. || ""As I Lay Dying"" takes its title from Book XI of Homer's ""Odyssey"" || took a chill || took her attention || cloth that takes dye well || Finishing this on schedule will take a lot of overtime. || He took a seat in the front row. || His collection takes a lot of space. || He took that opportunity to leave France. || Pirès ran in to take the kick. || he took the oath of office last night || the next team took the field || go down two blocks and take the next left || take cover/shelter/refuge || take a census || He took a mental inventory of his supplies. || Could you take a picture of us? || The photographer will take you sitting down. || took me for ten grand || As a child, she took ballet. || take matters as they arise || I've had a lot of problems recently: take last Monday, for example. My car broke down on the way to work. Then ... etc. || He'll probably take this one. || My husband and I have a dysfunctional marriage. He just takes and takes; he never gives. || She took sick with the flu. || He took me a blow on the head."
talk,n,разговор; v- говорить,150,24.999,"Although I don't speak Chinese I managed to talk with the villagers using signs and gestures. || That's enough about work, let's talk holidays! || We talk French sometimes. || Are you interested in the job? They're talking big money. || She can be relied upon not to talk. || I am not the one to talk. || Aren't you afraid the neighbours will talk? || That's not like you at all, Jared. The drugs are talking. Snap out of it! || We need to have a talk about your homework. || There is a talk on Shakespeare tonight. || There's been talk lately about the two of them. || She is the talk of the day. || The party leader's speech was all talk. || The leaders of the G8 nations are currently in talks over nuclear weapons."
tall,a,высокий,829,3.388,Being tall is an advantage in basketball.
tan,n,загар; v- загорать,2403,822.0,
tangle,n,"путаница; v- спутывать(ся), запутывать(ся)",2440,805.0,
tape,n,"лента; v- записывать (звуко-, видео-)",692,4.295,"Hand me some tape. I need to fix a tear in this paper. || After the party there was tape all over the place. || Jones broke the tape in 47.77 seconds, a new world record. || Did you get that on tape? || Old couples will sometimes play tapes at each other during a fight. || Don’t fight the tape. || His pass was right on the tape. || Be sure to tape your parcel securely before posting it. || You shouldn’t have said that. The microphone was on and we were taping. || I've finally got this thing taped."
target,n,"цель, мишень",1356,1.823,Take careful aim at the target. || They have a target to finish the project by November. || He made a good target. || Do you charge by source or target? || The advertising campaign targeted older women. || This cross-platform compiler can target any of several processors.
taste,n,вкус; склонность; v- (по)пробовать (на вкус),1220,2.095,"He had a strange taste in his mouth. || His taste was impaired by an illness. || Dr. Parker has good taste in wine. || I have developed a taste for fine wine. || The chicken tasted great, but the milk tasted like garlic. || I tasted in her arms the delights of paradise."
taxi,n,такси,1550,1.521,taxi down the runway
tea,n,чай,1768,1.268,"After smoking a bowl of that fine marijuana, they ate some brownies. || a fish supper; a pizza supper || Darjeeling tea is grown in India. || Go to the supermarket and buy some Darjeeling tea. || Would you like some tea? || camomile tea; mint tea || beef tea || Australia were 490 for 7 at tea on the second day. || Spill the tea on that drama, hon."
teach,v,"(taught; taught [tLt]) учить, обучать; преподавать; teaching также обучение",1093,2.405,"‘The bliss is there’, mumbled the old man and taught to Heaven. || Can you teach me to sew?  Can you teach sewing to me? || She used to teach at university. || I'll teach you to make fun of me!"
teacher,n,учитель,1927,1.144,
team,n,команда (спорт.); группа,843,3.308,The IT manager leads a team of three software developers. || They teamed to complete the project. || to team lumber || to team oxen
technician,n,техник,2026,1.064,
telephone,n,телефон; v- звонить по тел.,723,4.028,
television,n,телевидение,1069,2.464,It’s a good thing that television doesn’t transmit smell. || I have an old television in the study. || fifty-seven channels and nothing on television
tell,v,"(told [tould]; told) говорить, сказать; рассказывать; велеть",81,50.134,"All told, there were over a dozen.  Can you tell time on a clock?  He had untold wealth. || I want to tell a story;  I want to tell you a story. || Finally, someone told him the truth.  He seems to like to tell lies. || Please tell me how to do it. || Tell him to go away. || Can you tell whether those flowers are real or silk, from this distance?  No, there's no way to tell. || Time will tell what became of him. || Sir Gerald was moving slower; his wounds were beginning to tell. || I saw you steal those sweets! I'm going to tell! || Maria rewrote the section of her novel that talked about Meg and Sage's friendship to have less telling and more showing."
ten,num,десять,377,8.413,We divided the chocolates into tens to hand out to Hallowe'en visitors. || Can you give me two tens for this twenty?
tend,v,"заботиться, ухаживать; иметь тенденцию, склонность",2402,823.0,"It tends to snow here in winter. || We need to tend to the garden, which has become a mess. || Shepherds tend their flocks."
tension,n,напряжение; напряженность,2186,955.0,
tent,n,палатка,1949,1.126,We were camping in a three-man tent. || We’ll be tented at the campground this weekend. || The sheet tented over his midsection. || to tent a wound
term,n,"срок, период; семестр; учебн. четверть; термин; ~s условия; отношения",1712,1.326,"""Alright, look...we can spend the holidays with your parents, but this time it will be on my terms."" || The term of a lease agreement is the period of time during which the lease is effective, and may be fixed, periodic, or of indefinite duration. || Be sure to read the terms and conditions before signing. || A line is the term of a superficies, and a superficies is the term of a solid. || ""Algorithm"" is a term used in computer science. || We are on friendly terms with each other. || He was sentenced to a term of six years in prison. || at term, preterm, postterm || All the terms of this sum cancel out. || The Cabin is large and commodious, well calculated for the Accommodation of Paſengers. Merchandiſe, Produce, &c. carried on the loweſt Terms.https//upload.wikimedia.org/wikipedia/commons/e/ea/Packet_Schooner.jpg || term neonate"
terminal,n,конец; конечная станция; a- конечный,2250,912.0,
terrible,a,"страшный, ужасный",1144,2.262,"The witch gave him a terrible curse. || He paid a terrible price for his life of drinking. || The food was terrible, but it was free. || Whatever he thinks, he is a terrible driver."
terrify,v,"ужасать, внушать страх; запугивать; почти всегда в форме terrified (был) испуган и т.п.",1521,1.58,
terror,n,"ужас, страх; террор",1670,1.381,
test,n,"испытание; проверка; экзамен; контрольная раб.; v- испытывать, проверять",968,2.755,Climbing the mountain tested our stamina. || to test the soundness of a principle; to test the validity of an argument || He tested positive for cancer. || to test a solution by litmus paper
than,cj,"чем, нежели",141,26.152,A player than whom none is more skillful. || she's taller than I am;  she found his advice more witty than helpful;  we have less work today than we had yesterday;  We had no choice than to return home
thank,v,благодарить; n- благодарность (обычно мн. ч. ~s),293,11.768,She thanked him for the lift. || I'll thank you not to smoke in my house! || We can thank global warming for this weather.
that,pron,"тот, та, то",15,287.349,"""The ribbon was that thin."" ""I disagree, I say it was not that thin, it was thicker... or maybe thinner..."" || I did the run last year, and it wasn't that difficult. || Ooh, I was that happy I nearly kissed her. || He went home, and after that I never saw him again. || They're getting divorced. What do you think about that? || The water is so cold! — That it is. || The CPR course that she took really came in handy. || the last time that [= when] I went to Europe || He told me that the book is a good read. || Be glad that you have enough to eat. || The noise was so loud that she woke up. || How often did she visit him? — Twice that I saw. || Oh that spring would come!"
their,pron,их,84,46.284,
them,pron,"их, им",62,70.502,
themselves,pron,себя; сами,864,3.249,They are going to try climbing Mount Everest themselves. || Everyone must do it themselves.
